,index,Pearson correlation,Gene,Slide,Method
417,SLC40A1,0.0882435145187771,SLC40A1,1142243F,HisToGene
418,ASNSD1,0.0675534145456763,ASNSD1,1142243F,HisToGene
419,ORMDL1,0.071136738851211,ORMDL1,1142243F,HisToGene
420,PMS1,0.0630227550039927,PMS1,1142243F,HisToGene
421,STAT1,0.0397248676954824,STAT1,1142243F,HisToGene
422,SPATS2L,0.0669531289817678,SPATS2L,1142243F,HisToGene
423,TMEM237,0.0568111269621183,TMEM237,1142243F,HisToGene
424,FASTKD2,0.0486103375631585,FASTKD2,1142243F,HisToGene
425,FN1,0.2093660230662181,FN1,1142243F,HisToGene
426,SP110,0.0481337792622063,SP110,1142243F,HisToGene
427,EFHD1,0.0413203364189099,EFHD1,1142243F,HisToGene
428,GPCPD1,-0.0100683510472834,GPCPD1,1142243F,HisToGene
429,NAA20,0.058643636639016,NAA20,1142243F,HisToGene
430,SAMHD1,0.2036409223470303,SAMHD1,1142243F,HisToGene
431,SLPI,0.0162580389190055,SLPI,1142243F,HisToGene
432,SLC2A10,0.0177714123007442,SLC2A10,1142243F,HisToGene
433,SULF2,0.0713746243238251,SULF2,1142243F,HisToGene
434,PREX1,0.0605993932286045,PREX1,1142243F,HisToGene
435,ZNFX1,0.0647673350034304,ZNFX1,1142243F,HisToGene
436,PFDN4,0.0610240496902384,PFDN4,1142243F,HisToGene
437,BMP7,0.0322141652395616,BMP7,1142243F,HisToGene
438,LAMA5,0.0274667476132108,LAMA5,1142243F,HisToGene
439,EEF1A2,0.0017000838139559,EEF1A2,1142243F,HisToGene
440,HELZ2,0.0149365772271414,HELZ2,1142243F,HisToGene
441,STMN3,0.0185113098918891,STMN3,1142243F,HisToGene
442,CXADR,0.0338545303020589,CXADR,1142243F,HisToGene
443,ADAMTS1,0.0484211049902485,ADAMTS1,1142243F,HisToGene
444,CCT8,0.0860893034586838,CCT8,1142243F,HisToGene
445,MIS18A,0.0826972711403737,MIS18A,1142243F,HisToGene
446,MX1,0.0557254024210463,MX1,1142243F,HisToGene
447,TFF3,0.0144945039603952,TFF3,1142243F,HisToGene
448,TRPM2,0.0277991223316666,TRPM2,1142243F,HisToGene
449,SUMO3,0.0385878041041639,SUMO3,1142243F,HisToGene
450,PTTG1IP,0.0109046161810348,PTTG1IP,1142243F,HisToGene
451,FAM207A,0.0142055953284395,FAM207A,1142243F,HisToGene
452,SPATC1L,0.0340980719087513,SPATC1L,1142243F,HisToGene
453,TBX1,0.0587127810409912,TBX1,1142243F,HisToGene
454,IGLC7,0.1072926420851697,IGLC7,1142243F,HisToGene
455,MMP11,0.0014508951374663,MMP11,1142243F,HisToGene
456,CHEK2,0.0669240100912788,CHEK2,1142243F,HisToGene
457,XBP1,0.0107259424429837,XBP1,1142243F,HisToGene
458,SEC14L2,0.0078108267345588,SEC14L2,1142243F,HisToGene
459,APOL6,0.03130976751423,APOL6,1142243F,HisToGene
460,APOL3,0.0051666472109098,APOL3,1142243F,HisToGene
461,APOL1,0.0352701050292427,APOL1,1142243F,HisToGene
462,C1QTNF6,0.0259012048135109,C1QTNF6,1142243F,HisToGene
463,ADSL,0.0652195939306649,ADSL,1142243F,HisToGene
464,RBX1,0.0404474723380562,RBX1,1142243F,HisToGene
465,LSM3,0.048113359021974,LSM3,1142243F,HisToGene
466,TOP2B,0.0630183908088367,TOP2B,1142243F,HisToGene
467,EXOSC7,0.0484131658938292,EXOSC7,1142243F,HisToGene
468,LTF,0.0484253323959306,LTF,1142243F,HisToGene
469,GNL3,0.0587998897076442,GNL3,1142243F,HisToGene
470,PDHB,0.0310363299723352,PDHB,1142243F,HisToGene
471,THOC7,0.0419537744155582,THOC7,1142243F,HisToGene
472,PSMD6,0.0301631894341998,PSMD6,1142243F,HisToGene
473,COL8A1,0.0925932618594139,COL8A1,1142243F,HisToGene
474,CMSS1,0.0224285901577682,CMSS1,1142243F,HisToGene
475,NIT2,0.0578712181238314,NIT2,1142243F,HisToGene
476,ATG3,0.0465238608136598,ATG3,1142243F,HisToGene
477,COX17,0.1041652816529114,COX17,1142243F,HisToGene
478,FSTL1,0.0986913415172074,FSTL1,1142243F,HisToGene
479,DTX3L,0.0469682485945809,DTX3L,1142243F,HisToGene
480,PARP14,0.0766578122483723,PARP14,1142243F,HisToGene
481,PDIA5,0.0525407769405156,PDIA5,1142243F,HisToGene
482,CHCHD6,0.0330300811522159,CHCHD6,1142243F,HisToGene
483,PLSCR1,0.0415585832156695,PLSCR1,1142243F,HisToGene
484,HPS3,0.0355130261654839,HPS3,1142243F,HisToGene
485,CP,0.0590493733289873,CP,1142243F,HisToGene
486,PFN2,0.0498853997671405,PFN2,1142243F,HisToGene
487,SIAH2,0.0259145202480804,SIAH2,1142243F,HisToGene
488,RARRES1,-0.0285034907789867,RARRES1,1142243F,HisToGene
489,TRIM59,0.0240324680485564,TRIM59,1142243F,HisToGene
490,SPTSSB,-0.0019112408186376,SPTSSB,1142243F,HisToGene
491,TNFSF10,0.0368533748610043,TNFSF10,1142243F,HisToGene
492,ECT2,0.0641069237215716,ECT2,1142243F,HisToGene
493,DNAJC19,0.0955714753812278,DNAJC19,1142243F,HisToGene
494,MCCC1,0.0779488184532006,MCCC1,1142243F,HisToGene
495,MAGEF1,0.1093216518977229,MAGEF1,1142243F,HisToGene
496,RFC4,0.0657947469217496,RFC4,1142243F,HisToGene
497,APOD,0.0070081203046619,APOD,1142243F,HisToGene
498,QDPR,0.0333354269991731,QDPR,1142243F,HisToGene
499,LAP3,0.0602687462766756,LAP3,1142243F,HisToGene
500,UGDH,0.0409914687856767,UGDH,1142243F,HisToGene
501,SMIM14,0.0558878801072237,SMIM14,1142243F,HisToGene
502,JCHAIN,0.0169394788695437,JCHAIN,1142243F,HisToGene
503,CXCL9,0.0723050372436329,CXCL9,1142243F,HisToGene
504,CXCL10,0.029312548015994,CXCL10,1142243F,HisToGene
505,CXCL13,0.0472322804448607,CXCL13,1142243F,HisToGene
506,SPP1,0.1841184023540062,SPP1,1142243F,HisToGene
507,PPP3CA,0.0037334287763911,PPP3CA,1142243F,HisToGene
508,PPA2,0.037517103010527,PPA2,1142243F,HisToGene
509,NPNT,0.0281154955690538,NPNT,1142243F,HisToGene
510,EXOSC9,0.0652827674308,EXOSC9,1142243F,HisToGene
511,NDUFC1,0.0298766990840204,NDUFC1,1142243F,HisToGene
512,ELMOD2,0.0538286879746415,ELMOD2,1142243F,HisToGene
513,TBC1D9,0.0147620606173998,TBC1D9,1142243F,HisToGene
514,FBXW7,0.0548384443149799,FBXW7,1142243F,HisToGene
515,PLEKHG4B,0.0580714716371696,PLEKHG4B,1142243F,HisToGene
516,CMBL,0.006532656745053,CMBL,1142243F,HisToGene
517,ZNF622,0.0630636074044054,ZNF622,1142243F,HisToGene
518,DROSHA,-0.00155281703087,DROSHA,1142243F,HisToGene
519,BRIX1,0.045448729256376,BRIX1,1142243F,HisToGene
520,DNAJC21,0.0296908428932069,DNAJC21,1142243F,HisToGene
521,NUP155,0.0265464884749211,NUP155,1142243F,HisToGene
522,IL6ST,0.0338592501338714,IL6ST,1142243F,HisToGene
523,CCNB1,0.0449637817877539,CCNB1,1142243F,HisToGene
524,NSA2,0.0672246827936311,NSA2,1142243F,HisToGene
525,ZFYVE16,0.0238832324887274,ZFYVE16,1142243F,HisToGene
526,CCNH,0.0289813892123575,CCNH,1142243F,HisToGene
527,NR2F1,0.0059256234344494,NR2F1,1142243F,HisToGene
528,HSD17B4,0.0133281865096791,HSD17B4,1142243F,HisToGene
529,LMNB1,0.0892383364198028,LMNB1,1142243F,HisToGene
530,GDF9,0.0115491345878959,GDF9,1142243F,HisToGene
531,CXCL14,0.0098401898512648,CXCL14,1142243F,HisToGene
532,CXXC5,-0.0079622988486669,CXXC5,1142243F,HisToGene
533,PTTG1,0.0416582861905261,PTTG1,1142243F,HisToGene
534,STC2,0.0192237311964427,STC2,1142243F,HisToGene
535,FGFR4,0.0211476443692015,FGFR4,1142243F,HisToGene
536,SCGB3A1,0.0572793763766189,SCGB3A1,1142243F,HisToGene
537,PSMG4,0.0336152414772635,PSMG4,1142243F,HisToGene
538,ECI2,0.0243364791590758,ECI2,1142243F,HisToGene
539,MCUR1,0.0547233162532165,MCUR1,1142243F,HisToGene
540,HIST1H2BD,0.0002126136226861,HIST1H2BD,1142243F,HisToGene
541,HLA-F,0.0305578255252341,HLA-F,1142243F,HisToGene
542,ZNRD1,0.0281522333021584,ZNRD1,1142243F,HisToGene
543,HSPA1A,0.0476413673162831,HSPA1A,1142243F,HisToGene
544,HLA-DRB5,0.0203920841730549,HLA-DRB5,1142243F,HisToGene
545,HLA-DQA1,0.0826934033496613,HLA-DQA1,1142243F,HisToGene
546,TAP1,0.0259493243701826,TAP1,1142243F,HisToGene
547,PSMB9,0.0573451073352455,PSMB9,1142243F,HisToGene
548,HLA-DPA1,0.0418598556256126,HLA-DPA1,1142243F,HisToGene
549,VPS52,0.0482873322709284,VPS52,1142243F,HisToGene
550,MDFI,0.0630368057633286,MDFI,1142243F,HisToGene
551,PTK7,0.0459179651759451,PTK7,1142243F,HisToGene
552,TFAP2B,0.0059059552542294,TFAP2B,1142243F,HisToGene
553,COL12A1,-0.017089295562613,COL12A1,1142243F,HisToGene
554,MYO6,0.054819048877435,MYO6,1142243F,HisToGene
555,SYNCRIP,0.0423032549978397,SYNCRIP,1142243F,HisToGene
556,RARS2,0.0596538149113417,RARS2,1142243F,HisToGene
557,CD24,-0.0018405023734232,CD24,1142243F,HisToGene
558,GTF3C6,0.0532605497782789,GTF3C6,1142243F,HisToGene
559,HDAC2,0.0484606687097328,HDAC2,1142243F,HisToGene
560,COL10A1,0.1214673533086061,COL10A1,1142243F,HisToGene
561,MAN1A1,0.0256879239906796,MAN1A1,1142243F,HisToGene
562,HSF2,0.0303567245688443,HSF2,1142243F,HisToGene
563,SERINC1,0.0077182747863696,SERINC1,1142243F,HisToGene
564,SMPDL3A,0.0109444612844078,SMPDL3A,1142243F,HisToGene
565,HDDC2,0.0522205819603378,HDDC2,1142243F,HisToGene
566,CENPW,-0.0206061318236893,CENPW,1142243F,HisToGene
567,PTPRK,0.0276802804843786,PTPRK,1142243F,HisToGene
568,MED23,0.073996611880923,MED23,1142243F,HisToGene
569,ENPP1,0.0013037734668055,ENPP1,1142243F,HisToGene
570,STX7,0.0696287185476757,STX7,1142243F,HisToGene
571,SLC18B1,0.0158445890608603,SLC18B1,1142243F,HisToGene
572,MAP7,0.0332411717539301,MAP7,1142243F,HisToGene
573,ARFGEF3,0.0272682759710663,ARFGEF3,1142243F,HisToGene
574,HEBP2,0.0305645704969898,HEBP2,1142243F,HisToGene
575,REPS1,0.0703190256969938,REPS1,1142243F,HisToGene
576,HECA,0.0228982308542102,HECA,1142243F,HisToGene
577,CITED2,0.0360223088645066,CITED2,1142243F,HisToGene
578,VTA1,0.0417761591799785,VTA1,1142243F,HisToGene
579,ADGRG6,0.0590253099935822,ADGRG6,1142243F,HisToGene
580,HIVEP2,0.0388338452661113,HIVEP2,1142243F,HisToGene
581,AIG1,0.029040413605179,AIG1,1142243F,HisToGene
582,PEX3,0.0740198586502709,PEX3,1142243F,HisToGene
583,FUCA2,0.0572755357444165,FUCA2,1142243F,HisToGene
584,LTV1,0.0307601634408464,LTV1,1142243F,HisToGene
585,SF3B5,0.028978145676024,SF3B5,1142243F,HisToGene
586,SASH1,0.036443390687655,SASH1,1142243F,HisToGene
587,MTHFD1L,0.0556993609571394,MTHFD1L,1142243F,HisToGene
588,FNDC1,0.0430665800890025,FNDC1,1142243F,HisToGene
589,PDCD2,0.026201582541997,PDCD2,1142243F,HisToGene
590,LFNG,-0.0099547329010578,LFNG,1142243F,HisToGene
591,GLCCI1,0.0293983776922621,GLCCI1,1142243F,HisToGene
592,PHF14,0.0216114289981053,PHF14,1142243F,HisToGene
593,TSPAN13,0.041124922053445,TSPAN13,1142243F,HisToGene
594,AGR2,0.0202163294619257,AGR2,1142243F,HisToGene
595,GPNMB,0.0650660106244752,GPNMB,1142243F,HisToGene
596,TRIL,-0.0249139521238209,TRIL,1142243F,HisToGene
597,SFRP4,0.0896489514334276,SFRP4,1142243F,HisToGene
598,H2AFV,0.0335760583454605,H2AFV,1142243F,HisToGene
599,UPP1,0.0666821692793313,UPP1,1142243F,HisToGene
600,BAZ1B,0.0370064030570184,BAZ1B,1142243F,HisToGene
601,CD36,0.0128382673038625,CD36,1142243F,HisToGene
602,SEMA3C,0.0410785328748025,SEMA3C,1142243F,HisToGene
603,COL1A2,0.2189023200986239,COL1A2,1142243F,HisToGene
604,TRIP6,0.0224969905984891,TRIP6,1142243F,HisToGene
605,ACHE,0.0101576406554719,ACHE,1142243F,HisToGene
606,SERPINE1,0.1092506157978188,SERPINE1,1142243F,HisToGene
607,NUP205,0.0575195509347218,NUP205,1142243F,HisToGene
608,PARP12,0.0265209699940151,PARP12,1142243F,HisToGene
609,SSBP1,0.0779683705644179,SSBP1,1142243F,HisToGene
610,TRBC2,0.0426017254551742,TRBC2,1142243F,HisToGene
611,PIP,0.0052454666282537,PIP,1142243F,HisToGene
612,CNTNAP2,-0.0106643711489868,CNTNAP2,1142243F,HisToGene
613,EZH2,0.0956773144379125,EZH2,1142243F,HisToGene
614,NUB1,0.0570644138013223,NUB1,1142243F,HisToGene
615,PCM1,0.0405653338472785,PCM1,1142243F,HisToGene
616,KIF13B,0.0072219010826134,KIF13B,1142243F,HisToGene
617,ERLIN2,0.020014286857233,ERLIN2,1142243F,HisToGene
618,BRF2,0.0305105942999383,BRF2,1142243F,HisToGene
619,ADGRA2,0.0490078202800458,ADGRA2,1142243F,HisToGene
620,RAB11FIP1,-0.0360354052619788,RAB11FIP1,1142243F,HisToGene
621,EIF4EBP1,0.0318958188565691,EIF4EBP1,1142243F,HisToGene
622,ASH2L,0.031844100033445,ASH2L,1142243F,HisToGene
623,LSM1,0.039184429728466,LSM1,1142243F,HisToGene
624,PLPP5,0.0339102238860648,PLPP5,1142243F,HisToGene
625,DDHD2,0.0249509196384155,DDHD2,1142243F,HisToGene
626,FGFR1,0.0453871788365665,FGFR1,1142243F,HisToGene
627,TM2D2,0.0167133786687378,TM2D2,1142243F,HisToGene
628,HOOK3,0.0209501499521724,HOOK3,1142243F,HisToGene
629,CEBPD,0.0170673999348839,CEBPD,1142243F,HisToGene
630,ATP6V1H,0.0481722040291527,ATP6V1H,1142243F,HisToGene
631,GGH,0.0602366755907053,GGH,1142243F,HisToGene
632,RDH10,0.0689828403026095,RDH10,1142243F,HisToGene
633,E2F5,0.075536765837633,E2F5,1142243F,HisToGene
634,WWP1,0.0400492175523659,WWP1,1142243F,HisToGene
635,RMDN1,0.0539638800940226,RMDN1,1142243F,HisToGene
636,CPNE3,0.0179457972171754,CPNE3,1142243F,HisToGene
637,INTS8,0.0601868276854639,INTS8,1142243F,HisToGene
638,TSPYL5,0.0143920311116544,TSPYL5,1142243F,HisToGene
639,EIF3E,-0.0024395601651649,EIF3E,1142243F,HisToGene
640,ENY2,0.0557004463345023,ENY2,1142243F,HisToGene
641,TRPS1,0.0549094779047872,TRPS1,1142243F,HisToGene
642,RAD21,0.0342545564416982,RAD21,1142243F,HisToGene
643,ATAD2,0.0585066166647682,ATAD2,1142243F,HisToGene
644,FBXO32,0.0169959637020174,FBXO32,1142243F,HisToGene
645,TATDN1,0.0297394103617678,TATDN1,1142243F,HisToGene
646,NSMCE2,0.0277345180795939,NSMCE2,1142243F,HisToGene
647,ASAP1,0.0305609494250066,ASAP1,1142243F,HisToGene
648,NDRG1,-0.031104450310218,NDRG1,1142243F,HisToGene
649,PSCA,0.0221499078544182,PSCA,1142243F,HisToGene
650,GLI4,0.034986085100028,GLI4,1142243F,HisToGene
651,TOP1MT,0.0187451346425685,TOP1MT,1142243F,HisToGene
652,EPPK1,0.0215226766753929,EPPK1,1142243F,HisToGene
653,OPLAH,0.0176924790253671,OPLAH,1142243F,HisToGene
654,SLC39A4,0.029533146567641,SLC39A4,1142243F,HisToGene
655,LRRC24,0.0304652705583626,LRRC24,1142243F,HisToGene
656,VLDLR,0.0088340903442396,VLDLR,1142243F,HisToGene
657,PLGRKT,0.0122404962218174,PLGRKT,1142243F,HisToGene
658,NDUFB6,0.0483408363246805,NDUFB6,1142243F,HisToGene
659,CCL19,-0.0131781344722364,CCL19,1142243F,HisToGene
660,CCL21,-0.000835423105088,CCL21,1142243F,HisToGene
661,DCAF10,0.0082015191182839,DCAF10,1142243F,HisToGene
662,GCNT1,-0.0023400674189918,GCNT1,1142243F,HisToGene
663,TLE1,0.0274910229616901,TLE1,1142243F,HisToGene
664,SPIN1,0.0500933122672256,SPIN1,1142243F,HisToGene
665,ASPN,5.163715867812033e-05,ASPN,1142243F,HisToGene
666,WNK2,0.0325131723453362,WNK2,1142243F,HisToGene
667,FBP1,0.0194318194500389,FBP1,1142243F,HisToGene
668,TGFBR1,-0.0082387302373541,TGFBR1,1142243F,HisToGene
669,ERP44,0.0186668759350338,ERP44,1142243F,HisToGene
670,TEX10,0.0276413547161786,TEX10,1142243F,HisToGene
671,TNC,0.0079520659802803,TNC,1142243F,HisToGene
672,PSMD5,0.0517218663418876,PSMD5,1142243F,HisToGene
673,PHF19,0.037383306538817,PHF19,1142243F,HisToGene
674,STOM,0.0405835304046568,STOM,1142243F,HisToGene
675,PRRX2,0.0585123495232113,PRRX2,1142243F,HisToGene
676,NUP214,0.0449598593463322,NUP214,1142243F,HisToGene
677,PTGDS,0.0177702337435177,PTGDS,1142243F,HisToGene
678,OFD1,0.0329043879622281,OFD1,1142243F,HisToGene
679,SMS,0.0316166402105412,SMS,1142243F,HisToGene
680,CYBB,0.0672139047865873,CYBB,1142243F,HisToGene
681,ITM2A,0.0093363077668251,ITM2A,1142243F,HisToGene
682,SH3BGRL,0.0326746054204312,SH3BGRL,1142243F,HisToGene
683,BEX3,0.0631131358588309,BEX3,1142243F,HisToGene
684,PHF6,0.0383510968999614,PHF6,1142243F,HisToGene
685,ISG15,0.0094301384981577,ISG15,CID4290,HisToGene
686,PLA2G2D,-0.0081472122987708,PLA2G2D,CID4290,HisToGene
687,CAMK2N1,0.1148982276425714,CAMK2N1,CID4290,HisToGene
688,USP48,0.0841652368204854,USP48,CID4290,HisToGene
689,TCEA3,0.1682781218327312,TCEA3,CID4290,HisToGene
690,PNRC2,0.163147437672629,PNRC2,CID4290,HisToGene
691,LDLRAP1,0.0693457074639939,LDLRAP1,CID4290,HisToGene
692,IFI6,0.0344495282320359,IFI6,CID4290,HisToGene
693,PSMB2,0.0497625072919306,PSMB2,CID4290,HisToGene
694,GNL2,0.0998551135016522,GNL2,CID4290,HisToGene
695,SF3A3,0.0900290073078819,SF3A3,CID4290,HisToGene
696,UTP11,0.1080887488393385,UTP11,CID4290,HisToGene
697,AKIRIN1,0.0085092828334489,AKIRIN1,CID4290,HisToGene
698,MFSD2A,0.0456171006972011,MFSD2A,CID4290,HisToGene
699,CAP1,0.097947167103202,CAP1,CID4290,HisToGene
700,CTPS1,0.0504220762682874,CTPS1,CID4290,HisToGene
701,PPCS,0.154129319147675,PPCS,CID4290,HisToGene
702,PPIH,0.138434534265557,PPIH,CID4290,HisToGene
703,YBX1,0.106852691389962,YBX1,CID4290,HisToGene
704,EBNA1BP2,0.1010648988097685,EBNA1BP2,CID4290,HisToGene
705,CDC20,0.0557100707414811,CDC20,CID4290,HisToGene
706,PTPRF,0.175681151857641,PTPRF,CID4290,HisToGene
707,KDM4A,0.0959946609559649,KDM4A,CID4290,HisToGene
708,EIF2B3,0.0506516630694196,EIF2B3,CID4290,HisToGene
709,NASP,0.0568128252800725,NASP,CID4290,HisToGene
710,GPBP1L1,0.1189374717253637,GPBP1L1,CID4290,HisToGene
711,TSPAN1,0.1808467953072328,TSPAN1,CID4290,HisToGene
712,RAD54L,0.0386482563882727,RAD54L,CID4290,HisToGene
713,LRRC41,0.1752325118668055,LRRC41,CID4290,HisToGene
714,CMPK1,-0.0607933694376697,CMPK1,CID4290,HisToGene
715,RNF11,-0.0852353215696403,RNF11,CID4290,HisToGene
716,TTC39A,0.1244836081413139,TTC39A,CID4290,HisToGene
717,TXNDC12,-0.0060996077242839,TXNDC12,CID4290,HisToGene
718,PRPF38A,0.0458148811618365,PRPF38A,CID4290,HisToGene
719,SCP2,0.1719873886013351,SCP2,CID4290,HisToGene
720,NDC1,0.0686507532345417,NDC1,CID4290,HisToGene
721,HSPB11,0.1005007698607144,HSPB11,CID4290,HisToGene
722,TMEM59,0.1264089015706613,TMEM59,CID4290,HisToGene
723,SSBP3,0.0159952113358561,SSBP3,CID4290,HisToGene
724,TACSTD2,0.0678090069600586,TACSTD2,CID4290,HisToGene
725,MYSM1,0.0899563138240337,MYSM1,CID4290,HisToGene
726,TM2D1,0.1127139321078637,TM2D1,CID4290,HisToGene
727,PATJ,-0.0655249560918644,PATJ,CID4290,HisToGene
728,USP1,0.1200054579896334,USP1,CID4290,HisToGene
729,JAK1,0.076016100914643,JAK1,CID4290,HisToGene
730,LEPROT,-0.0176269674110526,LEPROT,CID4290,HisToGene
731,GNG12,-0.0005067083107666,GNG12,CID4290,HisToGene
732,SRSF11,-0.0066612964757146,SRSF11,CID4290,HisToGene
733,USP33,0.0533144432510775,USP33,CID4290,HisToGene
734,IFI44L,0.0117674920713996,IFI44L,CID4290,HisToGene
735,IFI44,-0.0219348353479779,IFI44,CID4290,HisToGene
736,GNG5,0.1486301037125626,GNG5,CID4290,HisToGene
737,LMO4,0.0370571499275327,LMO4,CID4290,HisToGene
738,GTF2B,0.1329723854948842,GTF2B,CID4290,HisToGene
739,GBP1,0.0347929629864323,GBP1,CID4290,HisToGene
740,GBP2,-0.0268334487751154,GBP2,CID4290,HisToGene
741,GBP5,-0.0409764942995539,GBP5,CID4290,HisToGene
742,LRRC8B,-0.004173235713264,LRRC8B,CID4290,HisToGene
743,LRRC8D,0.0763563179376762,LRRC8D,CID4290,HisToGene
744,CDC7,0.0192505767726209,CDC7,CID4290,HisToGene
745,GLMN,-0.0192776074941462,GLMN,CID4290,HisToGene
746,MTF2,0.0882314847759827,MTF2,CID4290,HisToGene
747,TMED5,0.1495200420753875,TMED5,CID4290,HisToGene
748,CCDC18,0.0136326495665017,CCDC18,CID4290,HisToGene
749,DR1,0.0444376320956819,DR1,CID4290,HisToGene
750,FNBP1L,0.1230009244032145,FNBP1L,CID4290,HisToGene
751,BCAR3,0.1042725933627074,BCAR3,CID4290,HisToGene
752,DNTTIP2,0.1266144876331575,DNTTIP2,CID4290,HisToGene
753,GCLM,0.0711578199786931,GCLM,CID4290,HisToGene
754,ARHGAP29,0.0642983744059463,ARHGAP29,CID4290,HisToGene
755,ABCD3,0.1071717926464572,ABCD3,CID4290,HisToGene
756,CNN3,-0.0535672713870353,CNN3,CID4290,HisToGene
757,ALG14,0.0672842632345468,ALG14,CID4290,HisToGene
758,SNX7,0.0760985291704404,SNX7,CID4290,HisToGene
759,VCAM1,0.0240284046397633,VCAM1,CID4290,HisToGene
760,PSMA5,0.0498857110989183,PSMA5,CID4290,HisToGene
761,GSTM3,0.1966675933208404,GSTM3,CID4290,HisToGene
762,CD53,-0.0362273301022505,CD53,CID4290,HisToGene
763,WDR3,0.0362338627948273,WDR3,CID4290,HisToGene
764,PHGDH,-0.0115700345263344,PHGDH,CID4290,HisToGene
765,CTSS,-0.066478073842013,CTSS,CID4290,HisToGene
766,CTSK,-0.0968830748422193,CTSK,CID4290,HisToGene
767,SCNM1,0.1112260822621187,SCNM1,CID4290,HisToGene
768,S100A8,-0.0277191842838043,S100A8,CID4290,HisToGene
769,S100A14,0.0455007976254492,S100A14,CID4290,HisToGene
770,S100A1,0.0557451077435153,S100A1,CID4290,HisToGene
771,CREB3L4,0.1253403434367953,CREB3L4,CID4290,HisToGene
772,EFNA3,0.181160563188554,EFNA3,CID4290,HisToGene
773,RIT1,0.0326290975246113,RIT1,CID4290,HisToGene
774,CRABP2,0.072337809634644,CRABP2,CID4290,HisToGene
775,IFI16,-0.0395614145564007,IFI16,CID4290,HisToGene
776,USF1,-0.012260869486856,USF1,CID4290,HisToGene
777,OLFML2B,-0.1212871767847685,OLFML2B,CID4290,HisToGene
778,MPC2,0.0763775431452319,MPC2,CID4290,HisToGene
779,ATP1B1,-0.0244950160658566,ATP1B1,CID4290,HisToGene
780,RABGAP1L,-0.0028189962510646,RABGAP1L,CID4290,HisToGene
781,XPR1,0.0376583891162961,XPR1,CID4290,HisToGene
782,LAMC1,0.0284975995599391,LAMC1,CID4290,HisToGene
783,C1orf21,0.1305009124099405,C1orf21,CID4290,HisToGene
784,TPR,0.1291182315983206,TPR,CID4290,HisToGene
785,PTPRC,0.008850813703028,PTPRC,CID4290,HisToGene
786,UBE2T,0.0424245025026209,UBE2T,CID4290,HisToGene
787,NUCKS1,0.1401555333337684,NUCKS1,CID4290,HisToGene
788,ATF3,-0.0356277880627741,ATF3,CID4290,HisToGene
789,CENPF,0.0252685745190633,CENPF,CID4290,HisToGene
790,KCTD3,0.1481024188680757,KCTD3,CID4290,HisToGene
791,LYPLAL1,0.0291746732314239,LYPLAL1,CID4290,HisToGene
792,IARS2,0.1418418454109792,IARS2,CID4290,HisToGene
793,CNIH4,0.1252144667548388,CNIH4,CID4290,HisToGene
794,NUP133,0.147353294167313,NUP133,CID4290,HisToGene
795,ARID4B,0.1178757391079771,ARID4B,CID4290,HisToGene
796,CHML,0.093271380671792,CHML,CID4290,HisToGene
797,SCCPDH,0.1822519966191837,SCCPDH,CID4290,HisToGene
798,GATA3,0.1180038516035038,GATA3,CID4290,HisToGene
799,FAM107B,0.0613487653655697,FAM107B,CID4290,HisToGene
800,HSPA14,0.0560163649425651,HSPA14,CID4290,HisToGene
801,NEBL,0.0753691156654558,NEBL,CID4290,HisToGene
802,BAMBI,0.0231006646774452,BAMBI,CID4290,HisToGene
803,ARHGAP12,0.0768155819140407,ARHGAP12,CID4290,HisToGene
804,DKK1,-0.0048407094035059,DKK1,CID4290,HisToGene
805,ZWINT,0.1070536626522909,ZWINT,CID4290,HisToGene
806,ANK3,0.0437667763600532,ANK3,CID4290,HisToGene
807,CDK1,0.0270149688020001,CDK1,CID4290,HisToGene
808,HERC4,-0.0428589933575718,HERC4,CID4290,HisToGene
809,SRGN,-0.009195301318798,SRGN,CID4290,HisToGene
810,H2AFY2,0.0678107265563682,H2AFY2,CID4290,HisToGene
811,ADK,0.0791352209036578,ADK,CID4290,HisToGene
812,DLG5,0.0807120797165956,DLG5,CID4290,HisToGene
813,PLAC9,0.0258392120062173,PLAC9,CID4290,HisToGene
814,GHITM,0.1504352107036904,GHITM,CID4290,HisToGene
815,SNCG,-0.0557773847104701,SNCG,CID4290,HisToGene
816,ADIRF,0.0922388530419487,ADIRF,CID4290,HisToGene
817,IFIT3,-0.0096567465011051,IFIT3,CID4290,HisToGene
818,FRA10AC1,0.1136930161567997,FRA10AC1,CID4290,HisToGene
819,EXOSC1,0.1376449887664982,EXOSC1,CID4290,HisToGene
820,SCD,0.1312399103130507,SCD,CID4290,HisToGene
821,ARL3,0.1092417228127658,ARL3,CID4290,HisToGene
822,ADD3,-0.036075183949082,ADD3,CID4290,HisToGene
823,FAM204A,0.1230773242163725,FAM204A,CID4290,HisToGene
824,NSMCE4A,0.1365840596994766,NSMCE4A,CID4290,HisToGene
825,OAT,-0.0311231269919138,OAT,CID4290,HisToGene
826,GLRX3,0.1022482179480066,GLRX3,CID4290,HisToGene
827,IFITM2,-0.1055646919949946,IFITM2,CID4290,HisToGene
828,TRIM22,-0.0648105693137073,TRIM22,CID4290,HisToGene
829,DKK3,-0.0216121820909678,DKK3,CID4290,HisToGene
830,SAA1,0.0248681464101568,SAA1,CID4290,HisToGene
831,TSG101,0.0878466974264109,TSG101,CID4290,HisToGene
